Id,Label,timeset,modularity_class
0534248829,0534248829,,17
0683303309,0683303309,,17
020530527X,020530527X,,17
1585620548,1585620548,,17
1557985669,1557985669,,17
1572303875,1572303875,,17
0398066701,0398066701,,17
0898621291,0898621291,,17
053435615X,053435615X,,17
020529474X,020529474X,,17
0534597629,0534597629,,17
0534581498,0534581498,,17
0880486759,0880486759,,17
0205306497,0205306497,,17
0534128343,0534128343,,17
0875814379,0875814379,,17
083421198X,083421198X,,17
078794307X,078794307X,,17
0231112963,0231112963,,17
0471252344,0471252344,,17
0534345581,0534345581,,17
1557987904,1557987904,,17
1557986975,1557986975,,17
189432823X,189432823X,,17
0205285651,0205285651,,17
0803948700,0803948700,,17
0321059239,0321059239,,17
1572308249,1572308249,,17
1572307420,1572307420,,17
1572300655,1572300655,,17
0787943061,0787943061,,17
0721670113,0721670113,,17
0192800469,0192800469,,17
0471323551,0471323551,,17
0205291473,0205291473,,17
0132573210,0132573210,,17
0534362958,0534362958,,17
0534347940,0534347940,,17
1563633353,1563633353,,17
0205316832,0205316832,,17
0205168698,0205168698,,17
0534513557,0534513557,,17
1572306092,1572306092,,17
1557985928,1557985928,,17
1572308168,1572308168,,17
023111396X,023111396X,,17
0393703010,0393703010,,17
0073988693,0073988693,,17
0880489324,0880489324,,17
1585620173,1585620173,,17
0534250033,0534250033,,17
0205308562,0205308562,,17
0323003524,0323003524,,17
0205342612,0205342612,,17
0534365426,0534365426,,17
0534576362,0534576362,,17
0534576370,0534576370,,17
0875814301,0875814301,,17
1572303468,1572303468,,17
0534590853,0534590853,,17
019280023X,019280023X,,17
0534575838,0534575838,,17
158391028X,158391028X,,17
0965106829,0965106829,,17
0471382531,0471382531,,17
0534596703,0534596703,,17
0205292526,0205292526,,17
0471080780,0471080780,,17
0787944300,0787944300,,17
0871012820,0871012820,,17
1572307935,1572307935,,17
0815138407,0815138407,,17
0130409626,0130409626,,17
0534347894,0534347894,,17
0130481769,0130481769,,17
0880485531,0880485531,,17
0534357571,0534357571,,17
0534342248,0534342248,,17
158391367X,158391367X,,17
1563634570,1563634570,,17
0205293476,0205293476,,17
0534261183,0534261183,,17
0961820942,0961820942,,17
0826113699,0826113699,,17
0534248705,0534248705,,17
0534363164,0534363164,,17
047140974X,047140974X,,17
020517194X,020517194X,,17
0880488395,0880488395,,17
0306462753,0306462753,,17
1585620513,1585620513,,17
0130613053,0130613053,,17
0534344909,0534344909,,17
1580400566,1580400566,,20
0534348238,0534348238,,17
0130273422,0130273422,,17
1572240946,1572240946,,17
0830818928,0830818928,,17
0925065501,0925065501,,17
0471324523,0471324523,,17
1560324929,1560324929,,17
0761917896,0761917896,,17
1585620505,1585620505,,17
0534348203,0534348203,,17
0130852929,0130852929,,17
0205316026,0205316026,,17
1556201559,1556201559,,17
053434223X,053434223X,,17
1878978349,1878978349,,17
1557988412,1557988412,,17
158562019X,158562019X,,17
1557664544,1557664544,,17
0471414417,0471414417,,17
0801330467,0801330467,,17
158562053X,158562053X,,17
0534348211,0534348211,,17
0205297498,0205297498,,17
0534357040,0534357040,,17
1557985723,1557985723,,17
1557985944,1557985944,,17
0130796042,0130796042,,17
0192632418,0192632418,,17
0471263982,0471263982,,17
0890420262,0890420262,,17
0803946929,0803946929,,17
0961820985,0961820985,,17
0471415472,0471415472,,17
1585620637,1585620637,,17
1572300272,1572300272,,17
0471002372,0471002372,,17
0915202727,0915202727,,17
0130300055,0130300055,,17
0471148873,0471148873,,17
1889322296,1889322296,,17
0898621623,0898621623,,17
1577661788,1577661788,,17
0890420270,0890420270,,17
0024024813,0024024813,,17
1585620556,1585620556,,17
0205200273,0205200273,,17
020536005X,020536005X,,17
0138755434,0138755434,,17
0398068070,0398068070,,17
1556201508,1556201508,,17
0876308396,0876308396,,17
0876307667,0876307667,,17
157230569X,157230569X,,17
0471978361,0471978361,,17
0785250417,0785250417,,17
0393701522,0393701522,,17
0323014151,0323014151,,17
0789014653,0789014653,,17
0898629594,0898629594,,17
0534348491,0534348491,,17
1572303662,1572303662,,17
041519492X,041519492X,,17
0534367488,0534367488,,17
0534348246,0534348246,,17
0205285317,0205285317,,17
0534364853,0534364853,,17
0306450569,0306450569,,17
0205295673,0205295673,,17
1583910883,1583910883,,17
0898625696,0898625696,,17
1577660684,1577660684,,17
0781716098,0781716098,,17
0393702502,0393702502,,17
0765700530,0765700530,,17
0534575730,0534575730,,17
0471117161,0471117161,,17
0195134575,0195134575,,17
0871013169,0871013169,,17
0683307355,0683307355,,17
1585620467,1585620467,,17
1585620599,1585620599,,17
0898625688,0898625688,,17
0534519792,0534519792,,17
0135737184,0135737184,,17
076191983X,076191983X,,17
0876307519,0876307519,,17
0940780445,0940780445,,17
0716740834,0716740834,,17
089862469X,089862469X,,17
0880488115,0880488115,,17
0195095200,0195095200,,17
1572303077,1572303077,,17
0471982318,0471982318,,17
0306453215,0306453215,,17
1582440778,1582440778,,17
0534349501,0534349501,,17
0534365574,0534365574,,17
0761919848,0761919848,,17
1583910719,1583910719,,17
1572307013,1572307013,,17
0890424152,0890424152,,17
047112205X,047112205X,,17
0139239626,0139239626,,17
047141980X,047141980X,,17
053450731X,053450731X,,17
0805835849,0805835849,,17
053454942X,053454942X,,17
0534348521,0534348521,,17
0534538967,0534538967,,17
0911655247,0911655247,,17
0393703940,0393703940,,17
0205360084,0205360084,,17
0471289906,0471289906,,17
0880486740,0880486740,,17
0321034309,0321034309,,17
0534597688,0534597688,,17
0789480409,0789480409,,17
0275970981,0275970981,,17
0130330256,0130330256,,17
0534357563,0534357563,,17
1572307595,1572307595,,17
0534350577,0534350577,,17
1557988102,1557988102,,17
0205171818,0205171818,,17
0486280861,0486280861,,29
0658016911,0658016911,,29
0764124285,0764124285,,29
0844272817,0844272817,,29
0844273341,0844273341,,29
0764116150,0764116150,,29
0658000756,0658000756,,29
0385188188,0385188188,,29
1858286093,1858286093,,29
0486291138,0486291138,,29
0844273112,0844273112,,29
0743523555,0743523555,,29
0964226413,0964226413,,29
283156008X,283156008X,,29
0743517717,0743517717,,29
158135066X,158135066X,,29
0609602667,0609602667,,29
0070566429,0070566429,,29
0676904882,0676904882,,29
0789432277,0789432277,,29
0671521527,0671521527,,29
0764112570,0764112570,,29
1556370040,1556370040,,29
0070566437,0070566437,,29
0829732195,0829732195,,29
1887120637,1887120637,,29
0961582987,0961582987,,29
0764102052,0764102052,,29
1893564673,1893564673,,29
0844201820,0844201820,,29
0805014969,0805014969,,29
0764116940,0764116940,,29
0471134465,0471134465,,29
0070527164,0070527164,,29
0486258106,0486258106,,29
0764563874,0764563874,,29
0962355909,0962355909,,29
188995005X,188995005X,,29
0877791651,0877791651,,29
0966679601,0966679601,,29
188644708X,188644708X,,29
0028627431,0028627431,,29
0060956917,0060956917,,29
0844295108,0844295108,,29
0914327682,0914327682,,29
0062737546,0062737546,,29
0399513248,0399513248,,29
006273749X,006273749X,,29
2831563453,2831563453,,29
0812096533,0812096533,,29
1585160563,1585160563,,29
0812073258,0812073258,,29
078944187X,078944187X,,29
2831578566,2831578566,,29
289464129X,289464129X,,29
0844275581,0844275581,,29
1581350333,1581350333,,29
1550745417,1550745417,,29
0764551949,0764551949,,29
0812084055,0812084055,,29
0198602812,0198602812,,29
0812084659,0812084659,,29
1566913306,1566913306,,29
2831578434,2831578434,,29
0964116847,0964116847,,29
0844273430,0844273430,,29
0812090578,0812090578,,29
2831578469,2831578469,,29
140002031X,140002031X,,29
1893564320,1893564320,,29
0764173499,0764173499,,29
1893564258,1893564258,,29
1581350325,1581350325,,29
0618132163,0618132163,,29
0658001884,0658001884,,29
0764170120,0764170120,,29
0812050819,0812050819,,29
1581350309,1581350309,,29
1400020301,1400020301,,29
0844272140,0844272140,,29
2831571081,2831571081,,29
0844270946,0844270946,,29
1560151269,1560151269,,29
0812084837,0812084837,,29
0195118855,0195118855,,29
2831578485,2831578485,,29
1893564630,1893564630,,29
1566562872,1566562872,,29
0970682913,0970682913,,29
1888762144,1888762144,,29
1585730866,1585730866,,29
0812097432,0812097432,,29
0764113577,0764113577,,29
0844238279,0844238279,,29
0375703594,0375703594,,29
0829724044,0829724044,,29
0658014870,0658014870,,29
0194343553,0194343553,,29
1858288029,1858288029,,29
0195218299,0195218299,,29
0028627032,0028627032,,29
0813829542,0813829542,,29
0781807336,0781807336,,29
0198603037,0198603037,,29
0609603949,0609603949,,29
0829724028,0829724028,,29
1560151412,1560151412,,29
0877799164,0877799164,,29
2700510704,2700510704,,29
0844294470,0844294470,,29
0812063104,0812063104,,29
0310925568,0310925568,,29
0877795193,0877795193,,29
0844213373,0844213373,,29
0844275042,0844275042,,29
2831569842,2831569842,,29
2831563518,2831563518,,29
0658004905,0658004905,,29
0743510208,0743510208,,29
0812094123,0812094123,,29
029274322X,029274322X,,29
2831578515,2831578515,,29
0812093224,0812093224,,29
1591252075,1591252075,,29
2831557186,2831557186,,29
0609602454,0609602454,,29
0486277798,0486277798,,29
0844270520,0844270520,,29
0944502040,0944502040,,29
1893564479,1893564479,,29
0486207803,0486207803,,29
1585730556,1585730556,,29
0028631293,0028631293,,29
0965971716,0965971716,,29
0844244538,0844244538,,29
0671784765,0671784765,,29
0844270342,0844270342,,29
0844291307,0844291307,,29
0613094301,0613094301,,29
0789442159,0789442159,,29
0812095952,0812095952,,29
084422393X,084422393X,,29
0764102818,0764102818,,29
0679034161,0679034161,,29
0806512717,0806512717,,29
0844201979,0844201979,,29
1558190279,1558190279,,29
0385410956,0385410956,,29
0964481103,0964481103,,29
2831565529,2831565529,,29
0486204952,0486204952,,29
0375410481,0375410481,,29
0486419444,0486419444,,29
0764119745,0764119745,,29
0609600885,0609600885,,29
0812092821,0812092821,,29
0844224383,0844224383,,29
0375704361,0375704361,,29
1580625754,1580625754,,29
0764118242,0764118242,,29
0844201952,0844201952,,29
1581350287,1581350287,,29
0070566445,0070566445,,29
0789442213,0789442213,,29
0609601369,0609601369,,29
1585161888,1585161888,,29
0618051139,0618051139,,29
0451168372,0451168372,,29
2035420202,2035420202,,29
1893564568,1893564568,,29
0060084510,0060084510,,29
0812093240,0812093240,,29
1591252040,1591252040,,29
1886447152,1886447152,,29
0079110169,0079110169,,29
0781808650,0781808650,,29
074352571X,074352571X,,29
1560151498,1560151498,,29
0486999181,0486999181,,29
0764173073,0764173073,,29
0079110177,0079110177,,29
0939001330,0939001330,,29
0028639243,0028639243,,29
0609802887,0609802887,,29
0923176098,0923176098,,29
2831557224,2831557224,,29
2831577179,2831577179,,29
0944502598,0944502598,,29
0609801376,0609801376,,29
1893564150,1893564150,,29
0609810634,0609810634,,29
0395868777,0395868777,,29
2831562449,2831562449,,29
0743525701,0743525701,,29
1893564428,1893564428,,29
0609602675,0609602675,,29
0844276995,0844276995,,29
155650814X,155650814X,,29
0395868696,0395868696,,29
059500220X,059500220X,,29
0844273090,0844273090,,29
0028636163,0028636163,,29
2831562422,2831562422,,29
0764564366,0764564366,,29
0671315927,0671315927,,29
1558191372,1558191372,,29
0671315218,0671315218,,29
0071375791,0071375791,,29
0838478433,0838478433,,29
0134023390,0134023390,,29
0965141829,0965141829,,29
084427383X,084427383X,,29
019860288X,019860288X,,29
0743523563,0743523563,,29
0812091108,0812091108,,29
0743523571,0743523571,,29
0781800242,0781800242,,29
0658002961,0658002961,,29
0071396020,0071396020,,29
0658002953,0658002953,,29
0829727779,0829727779,,29
0198604750,0198604750,,29
0471539392,0471539392,,29
1878489194,1878489194,,29
0844279625,0844279625,,29
0618011862,0618011862,,29
0679008616,0679008616,,29
0844271055,0844271055,,29
0070572275,0070572275,,29
0970682905,0970682905,,29
0899225608,0899225608,,29
084424614X,084424614X,,29
0844272175,0844272175,,29
0618127704,0618127704,,29
1582141827,1582141827,,29
0887291031,0887291031,,29
0439105463,0439105463,,29
0658007580,0658007580,,29
0829727760,0829727760,,29
1893564916,1893564916,,29
0838478166,0838478166,,29
1563924536,1563924536,,29
0671570714,0671570714,,29
0844270350,0844270350,,29
1566564026,1566564026,,29
0934034303,0934034303,,29
0844276340,0844276340,,29
1881791106,1881791106,,29
0746000200,0746000200,,29
0669314277,0669314277,,29
0844273236,0844273236,,29
0829727752,0829727752,,29
0934034222,0934034222,,29
0671315935,0671315935,,29
0832905151,0832905151,,29
0899225594,0899225594,,29
0844270512,0844270512,,29
0844271403,0844271403,,29
0156016893,0156016893,,29
084429568X,084429568X,,29
0877205396,0877205396,,29
0844276286,0844276286,,29
0844225517,0844225517,,29
0618011889,0618011889,,29
0934034176,0934034176,,29
0746005326,0746005326,,29
0020136900,0020136900,,29
0844239860,0844239860,,29
0844239321,0844239321,,29
0071381643,0071381643,,29
0840726856,0840726856,,3
0449911497,0449911497,,3
0764585975,0764585975,,3
0140187383,0140187383,,3
0451527291,0451527291,,3
0743201841,0743201841,,3
0460871773,0460871773,,19
0453008755,0453008755,,3
0679721037,0679721037,,3
0451525485,0451525485,,3
0521634970,0521634970,,19
0142000698,0142000698,,3
0451526864,0451526864,,19
1590862813,1590862813,,3
0449213943,0449213943,,3
0521294053,0521294053,,19
0829409289,0829409289,,3
0812034260,0812034260,,3
0553213059,0553213059,,19
0174436041,0174436041,,19
0316341517,0316341517,,3
0140714847,0140714847,,19
0822009943,0822009943,,3
0060927860,0060927860,,3
0840700512,0840700512,,3
0840700504,0840700504,,3
0764108328,0764108328,,3
055321277X,055321277X,,3
0802786367,0802786367,,3
0553213601,0553213601,,3
0452284236,0452284236,,3
0835910601,0835910601,,3
081473765X,081473765X,,3
1559702540,1559702540,,3
0316341142,0316341142,,3
0897333942,0897333942,,3
0822008939,0822008939,,3
0030084636,0030084636,,3
0394548442,0394548442,,3
1572700033,1572700033,,3
0671722859,0671722859,,19
0881036013,0881036013,,3
0881030406,0881030406,,3
0316739928,0316739928,,3
1556902255,1556902255,,3
0451523938,0451523938,,3
0140707018,0140707018,,19
067964220X,067964220X,,3
014017737X,014017737X,,3
0060929898,0060929898,,3
089845980X,089845980X,,19
1583371346,1583371346,,3
0449300021,0449300021,,3
1586091751,1586091751,,3
1931056757,1931056757,,22
1576906264,1576906264,,3
067943335X,067943335X,,3
0679734775,0679734775,,3
0553455370,0553455370,,3
0878910204,0878910204,,3
0553296981,0553296981,,3
1582347638,1582347638,,3
0689839618,0689839618,,3
1582790485,1582790485,,3
0812035720,0812035720,,3
0553274503,0553274503,,3
0821914901,0821914901,,3
0812034465,0812034465,,3
1586091603,1586091603,,3
0375403825,0375403825,,3
0385473788,0385473788,,3
0395878063,0395878063,,3
0671722794,0671722794,,19
0764108220,0764108220,,3
0877202885,0877202885,,3
0808501283,0808501283,,3
0195095472,0195095472,,3
0395771242,0395771242,,3
0764586769,0764586769,,3
0449911543,0449911543,,3
0945353731,0945353731,,3
0764585541,0764585541,,3
0942620526,0942620526,,3
0803261829,0803261829,,3
0932765475,0932765475,,3
0152015507,0152015507,,3
0553472356,0553472356,,3
0788789570,0788789570,,3
059051377X,059051377X,,3
0078216117,0078216117,,3
0130540943,0130540943,,3
1586633988,1586633988,,3
080850889X,080850889X,,3
0871290863,0871290863,,3
0195089219,0195089219,,3
0553269151,0553269151,,3
1885564112,1885564112,,3
0446365386,0446365386,,3
0446675539,0446675539,,3
0151001634,0151001634,,3
0822003902,0822003902,,3
068483068X,068483068X,,3
0385480334,0385480334,,3
0679746064,0679746064,,3
0553577123,0553577123,,3
0553473476,0553473476,,3
0395863937,0395863937,,3
1885564031,1885564031,,3
0486275574,0486275574,,3
0316069027,0316069027,,3
0313291934,0313291934,,3
0891902236,0891902236,,3
078526096X,078526096X,,16
0887072038,0887072038,,16
0887070388,0887070388,,16
0785211810,0785211810,,16
1558198768,1558198768,,16
0785200304,0785200304,,16
9997657365,9997657365,,16
0785257292,0785257292,,16
0785202978,0785202978,,16
0785245405,0785245405,,16
0802496954,0802496954,,16
0887073034,0887073034,,16
1565633628,1565633628,,16
0887071570,0887071570,,16
0785242554,0785242554,,16
0785212175,0785212175,,16
0887071562,0887071562,,16
0310257204,0310257204,,16
0785205241,0785205241,,16
0887071546,0887071546,,16
0785202641,0785202641,,16
1878442805,1878442805,,16
078526020X,078526020X,,16
0529061996,0529061996,,16
1565632095,1565632095,,16
0785247246,0785247246,,16
0805493379,0805493379,,16
0310918391,0310918391,,16
0917006313,0917006313,,16
0785245227,0785245227,,16
0801099102,0801099102,,16
0802490379,0802490379,,16
1577489853,1577489853,,16
0718002075,0718002075,,16
0529063360,0529063360,,16
0310903335,0310903335,,16
0310950406,0310950406,,16
0785244883,0785244883,,16
0899576699,0899576699,,16
0310337100,0310337100,,16
0887072186,0887072186,,16
0887072194,0887072194,,16
0785202463,0785202463,,16
031090336X,031090336X,,16
0785242546,0785242546,,16
0840719744,0840719744,,16
0310951739,0310951739,,16
0785211608,0785211608,,16
0310906628,0310906628,,16
0310915007,0310915007,,16
0195275276,0195275276,,16
0785211470,0785211470,,16
0310951410,0310951410,,16
1558198784,1558198784,,16
0887070892,0887070892,,16
1878442821,1878442821,,16
0310260108,0310260108,,16
0840705530,0840705530,,16
0842370897,0842370897,,16
0529063387,0529063387,,16
0785214135,0785214135,,16
0310951720,0310951720,,16
0840784465,0840784465,,16
0840714475,0840714475,,16
0785209735,0785209735,,16
0785203737,0785203737,,16
0310918367,0310918367,,16
0529062003,0529062003,,16
1558197249,1558197249,,16
0529062984,0529062984,,16
1558196331,1558196331,,16
078521058X,078521058X,,16
0310925614,0310925614,,16
0943575826,0943575826,,16
0801092086,0801092086,,16
0785204016,0785204016,,16
0842322477,0842322477,,16
0310489717,0310489717,,16
0310925606,0310925606,,16
078520945X,078520945X,,16
0529061945,0529061945,,16
0785209670,0785209670,,16
0887071090,0887071090,,16
0840720718,0840720718,,16
0899576877,0899576877,,16
0785244859,0785244859,,16
0887072216,0887072216,,16
1558196323,1558196323,,16
0310229200,0310229200,,16
0785201734,0785201734,,16
0310951798,0310951798,,16
0310951852,0310951852,,16
0887071694,0887071694,,16
1878442813,1878442813,,16
0785244840,0785244840,,16
0310402301,0310402301,,16
0785200959,0785200959,,16
031095178X,031095178X,,16
0943575516,0943575516,,16
0785204059,0785204059,,16
0887072011,0887072011,,16
078526003X,078526003X,,16
0785245391,0785245391,,16
0887073069,0887073069,,16
0887073115,0887073115,,16
0840705832,0840705832,,16
0887070256,0887070256,,16
0887071554,0887071554,,16
031095181X,031095181X,,16
0801021383,0801021383,,16
0785211667,0785211667,,16
0785245693,0785245693,,16
0310929954,0310929954,,16
1555425550,1555425550,,17
1572306432,1572306432,,17
0898623715,0898623715,,17
0060958340,0060958340,,17
0761916458,0761916458,,17
0471491241,0471491241,,17
0876308019,0876308019,,17
0393702073,0393702073,,17
0889372462,0889372462,,17
0787938769,0787938769,,17
0205147089,0205147089,,17
0137692331,0137692331,,17
156455600X,156455600X,,17
0471395722,0471395722,,17
0471113662,0471113662,,17
0880487240,0880487240,,17
1853024813,1853024813,,17
1557989737,1557989737,,17
0393703800,0393703800,,17
0205321518,0205321518,,17
0471289515,0471289515,,17
1583913483,1583913483,,17
0891082522,0891082522,,17
0823668711,0823668711,,17
0898622603,0898622603,,17
0312070365,0312070365,,17
0873042379,0873042379,,17
053436280X,053436280X,,17
0465086519,0465086519,,17
0130268526,0130268526,,17
0465021476,0465021476,,17
1555660894,1555660894,,17
0674003810,0674003810,,17
0789060019,0789060019,,17
020530687X,020530687X,,17
1572304162,1572304162,,17
0534344860,0534344860,,17
013090760X,013090760X,,17
0898627354,0898627354,,17
0205175317,0205175317,,17
0823680355,0823680355,,17
0765703157,0765703157,,17
0471193259,0471193259,,17
0765702851,0765702851,,17
0911307370,0911307370,,17
0023721103,0023721103,,17
0231082886,0231082886,,17
1555424201,1555424201,,17
1557982597,1557982597,,17
0684844540,0684844540,,17
0534232809,0534232809,,17
0534348106,0534348106,,17
0895560909,0895560909,,17
157230216X,157230216X,,17
053434822X,053434822X,,17
0534162487,0534162487,,17
0205183913,0205183913,,17
0889372586,0889372586,,17
0231080344,0231080344,,17
0935908323,0935908323,,17
0961330953,0961330953,,17
0205193447,0205193447,,17
0761908439,0761908439,,17
0139271465,0139271465,,17
0195144902,0195144902,,17
0072360518,0072360518,,17
0761908420,0761908420,,17
0878223525,0878223525,,17
1560326999,1560326999,,17
0415040205,0415040205,,17
1568218583,1568218583,,17
0534367577,0534367577,,17
0075548275,0075548275,,17
0066214408,0066214408,,17
1853025763,1853025763,,17
0787902047,0787902047,,17
0721644651,0721644651,,17
023112094X,023112094X,,17
0534553583,0534553583,,17
0761915842,0761915842,,17
1891944134,1891944134,,17
0231116322,0231116322,,17
0761910506,0761910506,,17
0874845424,0874845424,,17
0534506267,0534506267,,17
1572305185,1572305185,,17
0876308825,0876308825,,17
185302578X,185302578X,,17
158391059X,158391059X,,17
088048327X,088048327X,,17
078900612X,078900612X,,17
0205175082,0205175082,,17
0534354424,0534354424,,17
0787957410,0787957410,,17
0684827379,0684827379,,17
1572304650,1572304650,,17
0889372330,0889372330,,17
042517476X,042517476X,,17
0765702517,0765702517,,17
039370176X,039370176X,,17
0787954217,0787954217,,17
0534357687,0534357687,,17
1853026832,1853026832,,17
0534363245,0534363245,,17
1555423027,1555423027,,17
0876304242,0876304242,,17
0130805904,0130805904,,17
0689710550,0689710550,,18
0439201543,0439201543,,18
0689716346,0689716346,,18
0688082963,0688082963,,18
0140505504,0140505504,,18
061804082X,061804082X,,18
0808552864,0808552864,,18
156397892X,156397892X,,18
053107076X,053107076X,,18
006440384X,006440384X,,18
0689832621,0689832621,,18
0152014837,0152014837,,18
0689820089,0689820089,,18
0805005714,0805005714,,18
1883220912,1883220912,,18
0152494650,0152494650,,18
0399207740,0399207740,,18
0152009442,0152009442,,18
0152016546,0152016546,,18
0531071391,0531071391,,18
0140504427,0140504427,,18
0688097324,0688097324,,18
0064451011,0064451011,,18
1571020055,1571020055,,18
0671664573,0671664573,,18
0531068749,0531068749,,18
0152578528,0152578528,,18
1590781724,1590781724,,18
0808536885,0808536885,,18
0531070824,0531070824,,18
0064430979,0064430979,,18
0833524542,0833524542,,18
0064432831,0064432831,,18
0684196530,0684196530,,18
0785783385,0785783385,,18
0689801149,0689801149,,18
0395459494,0395459494,,18
0689712634,0689712634,,18
053107093X,053107093X,,18
1590930673,1590930673,,18
0805054790,0805054790,,18
068416017X,068416017X,,18
0803710402,0803710402,,18
1883672961,1883672961,,18
0689806205,0689806205,,18
0152699546,0152699546,,18
188000027X,188000027X,,18
0060091231,0060091231,,18
0881060755,0881060755,,18
0785734112,0785734112,,18
078576383X,078576383X,,18
0140548750,0140548750,,18
0688140238,0688140238,,18
0689713835,0689713835,,18
0688019021,0688019021,,18
1880000679,1880000679,,18
1582700060,1582700060,,18
0064433641,0064433641,,18
0397321155,0397321155,,18
0590448730,0590448730,,18
052542525X,052542525X,,18
0785769382,0785769382,,18
0833519816,0833519816,,18
0833527525,0833527525,,18
0785768327,0785768327,,18
0688087477,0688087477,,18
0027772101,0027772101,,18
0689712022,0689712022,,18
0786804955,0786804955,,18
0833565915,0833565915,,18
0395205034,0395205034,,18
080859463X,080859463X,,18
0679861874,0679861874,,18
0399214577,0399214577,,18
0531094707,0531094707,,18
0140544755,0140544755,,18
0688158420,0688158420,,18
0064430561,0064430561,,18
0688099505,0688099505,,18
0140508910,0140508910,,18
0613034791,0613034791,,18
0140561757,0140561757,,18
0064431460,0064431460,,18
039590501X,039590501X,,18
0694005797,0694005797,,18
1883220920,1883220920,,18
1582460574,1582460574,,18
0316083127,0316083127,,18
0385321503,0385321503,,18
0395547776,0395547776,,18
068808740X,068808740X,,18
0027624455,0027624455,,18
0395138930,0395138930,,18
0805002081,0805002081,,18
0060270470,0060270470,,18
0027111008,0027111008,,18
0590907174,0590907174,,18
0690013345,0690013345,,18
0531070530,0531070530,,18
0698113810,0698113810,,18
0156681404,0156681404,,18
0399224009,0399224009,,18
0689716699,0689716699,,18
0064430677,0064430677,,18
0140321659,0140321659,,18
0688135765,0688135765,,18
0590890050,0590890050,,18
0789461633,0789461633,,18
0531070263,0531070263,,18
0140549110,0140549110,,18
0590615602,0590615602,,18
0374404364,0374404364,,18
0689714734,0689714734,,18
0064433749,0064433749,,18
0688115195,0688115195,,18
039482945X,039482945X,,18
0531095061,0531095061,,18
0805009477,0805009477,,18
0785704310,0785704310,,18
0698116127,0698116127,,18
1560080000,1560080000,,18
1563976358,1563976358,,18
0833570277,0833570277,,18
0399215255,0399215255,,18
0064433331,0064433331,,18
0735813809,0735813809,,18
0440409675,0440409675,,18
0808531409,0808531409,,18
0395664152,0395664152,,18
0152008438,0152008438,,18
0060226064,0060226064,,18
0762413352,0762413352,,18
1584300140,1584300140,,18
0688073379,0688073379,,18
0064434419,0064434419,,18
0688064361,0688064361,,18
0785709495,0785709495,,18
0374403457,0374403457,,18
0152016058,0152016058,,18
0064431940,0064431940,,18
0689712723,0689712723,,18
0152018840,0152018840,,18
0688099351,0688099351,,18
0688099408,0688099408,,18
015201893X,015201893X,,18
0688135722,0688135722,,18
0688156614,0688156614,,18
0670889415,0670889415,,18
0688081843,0688081843,,18
0064461947,0064461947,,18
1878450204,1878450204,,18
0140504532,0140504532,,18
0064435571,0064435571,,18
0786811447,0786811447,,18
043508495X,043508495X,,18
0064462226,0064462226,,18
0395711258,0395711258,,18
0439073316,0439073316,,18
0152014829,0152014829,,18
0439243998,0439243998,,18
0531070484,0531070484,,18
0064470997,0064470997,,18
0140566236,0140566236,,18
053109510X,053109510X,,18
0060276711,0060276711,,18
0531071782,0531071782,,18
0786802421,0786802421,,18
0439073340,0439073340,,18
0152002618,0152002618,,18
0152020985,0152020985,,18
061333762X,061333762X,,18
0152770909,0152770909,,18
0743932811,0743932811,,18
0152020993,0152020993,,18
1563973367,1563973367,,18
0064431223,0064431223,,18
0140567593,0140567593,,18
0152003746,0152003746,,18
0689810717,0689810717,,18
0698117719,0698117719,,18
0531071863,0531071863,,18
0670851302,0670851302,,18
015201084X,015201084X,,18
059047345X,059047345X,,18
0325003009,0325003009,,18
0689823266,0689823266,,18
0873586425,0873586425,,18
0805010181,0805010181,,18
0863162002,0863162002,,18
0435084380,0435084380,,18
0689831773,0689831773,,18
0808537423,0808537423,,18
0439040965,0439040965,,18
0152012672,0152012672,,18
0531058646,0531058646,,18
0689835345,0689835345,,18
0399230114,0399230114,,18
0816744602,0816744602,,18
043919993X,043919993X,,18
1880000431,1880000431,,18
0808567764,0808567764,,18
0525455612,0525455612,,18
0816743894,0816743894,,18
1563974355,1563974355,,18
044041203X,044041203X,,18
0833528599,0833528599,,18
0152024808,0152024808,,18
0374445982,0374445982,,18
0531301419,0531301419,,18
0689834055,0689834055,,18
0613011929,0613011929,,18
0152996249,0152996249,,18
0395876117,0395876117,,18
0698114450,0698114450,,18
0439231493,0439231493,,18
0486290972,0486290972,,19
0671722948,0671722948,,19
0312197667,0312197667,,19
1903436036,1903436036,,19
0198320078,0198320078,,19
0140714855,0140714855,,19
0764108263,0764108263,,19
0764585770,0764585770,,19
9626341459,9626341459,,19
0822000636,0822000636,,19
0140714766,0140714766,,19
0140707247,0140707247,,19
1559940840,1559940840,,19
0140714804,0140714804,,19
0803718993,0803718993,,19
0898459796,0898459796,,19
0764585878,0764585878,,19
0812036034,0812036034,,19
052129374X,052129374X,,19
0553213075,0553213075,,19
0812036379,0812036379,,19
0140714510,0140714510,,19
0486278026,0486278026,,19
0671722808,0671722808,,19
019832054X,019832054X,,19
0140714782,0140714782,,19
0791041360,0791041360,,19
052129455X,052129455X,,19
0822000814,0822000814,,19
0198319738,0198319738,,19
0671722778,0671722778,,19
1557832900,1557832900,,19
962634217X,962634217X,,19
0451527127,0451527127,,19
0192834185,0192834185,,19
0521293898,0521293898,,19
0451526937,0451526937,,19
0764585053,0764585053,,19
0198320183,0198320183,,19
1557832951,1557832951,,19
